"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2012","945.09","939.39","945.41","938.26","2.25B","0.95%"
"09/27/2012","936.15","926.99","939.81","925.40","2.71B","1.14%"
"09/26/2012","925.59","933.93","934.16","919.22","1.93B","-1.22%"
"09/25/2012","937.04","931.19","937.81","926.76","3.00B","0.84%"
"09/24/2012","929.19","934.74","938.90","926.63","3.36B","-1.20%"
"09/21/2012","940.43","935.11","940.60","930.65","2.60B","0.83%"
"09/20/2012","932.68","937.20","938.30","930.10","3.68B","-0.83%"
"09/19/2012","940.51","933.73","943.31","933.01","3.08B","0.50%"
"09/18/2012","935.84","940.50","941.02","930.35","2.22B","-0.73%"
"09/17/2012","942.69","945.38","947.25","938.31","3.04B","-0.03%"
"09/14/2012","942.96","931.38","946.81","931.38","4.01B","2.30%"
"09/13/2012","921.76","923.03","925.42","919.64","3.09B","-0.15%"
"09/12/2012","923.19","921.97","924.78","914.98","1.93B","0.46%"
"09/11/2012","918.94","918.05","919.45","912.94","1.85B","-0.15%"
"09/10/2012","920.31","917.90","921.53","912.04","1.88B","0.54%"
"09/07/2012","915.37","913.73","917.84","911.20","2.66B","1.06%"
"09/06/2012","905.78","901.31","906.40","900.68","2.82B","0.75%"
"09/05/2012","899.01","901.53","907.18","896.99","2.84B","-0.81%"
"09/04/2012","906.33","909.99","911.88","904.69","2.96B","-0.34%"
"09/03/2012","909.41","893.78","909.53","892.27","2.20B","1.51%"
"08/31/2012","895.84","881.65","898.12","875.05","2.67B","0.96%"
"08/30/2012","887.32","896.71","897.18","882.65","2.40B","-1.91%"
"08/29/2012","904.61","914.80","915.70","899.60","2.37B","-1.34%"
"08/28/2012","916.93","919.82","922.57","911.88","2.18B","-0.19%"
"08/27/2012","918.63","918.63","920.43","916.79","572.03M","0.00%"
"08/24/2012","918.63","919.14","922.17","913.64","1.34B","-0.54%"
"08/23/2012","923.62","921.49","929.67","917.24","2.20B","0.01%"
"08/21/2012","923.56","923.56","923.56","923.56","","0.00%"
"08/16/2012","923.56","919.64","924.93","916.95","2.80B","0.47%"
"08/15/2012","919.22","912.89","919.29","909.70","2.16B","0.52%"
"08/14/2012","914.49","914.05","914.80","905.59","1.74B","0.48%"
"08/13/2012","910.09","921.87","923.03","906.42","1.64B","-1.07%"
"08/10/2012","919.96","916.73","922.52","913.97","2.26B","0.42%"
"08/09/2012","916.11","908.57","917.13","908.05","1.96B","1.10%"
"08/08/2012","906.11","905.12","908.99","903.05","2.19B","0.17%"
"08/07/2012","904.59","911.16","913.63","903.09","2.96B","-0.57%"
"08/06/2012","909.76","919.84","921.55","908.11","1.60B","0.10%"
"08/03/2012","908.85","902.47","909.75","898.52","1.35B","0.20%"
"08/02/2012","907.03","915.90","921.12","905.01","1.55B","-1.03%"
"08/01/2012","916.44","916.20","917.35","909.44","2.55B","-0.35%"
"07/31/2012","919.65","910.89","921.91","910.05","2.46B","1.27%"
"07/30/2012","908.14","910.21","913.93","904.65","1.71B","0.34%"
"07/27/2012","905.08","891.73","906.46","891.73","1.83B","2.41%"
"07/26/2012","883.74","881.55","885.78","876.64","1.33B","0.18%"
"07/25/2012","882.16","876.87","883.84","873.45","1.14B","0.15%"
"07/24/2012","880.80","886.28","892.03","878.20","1.49B","-0.55%"
"07/23/2012","885.71","893.42","893.42","882.78","1.37B","-1.97%"
"07/20/2012","903.49","908.33","910.94","899.88","1.42B","-0.53%"
"07/19/2012","908.32","908.27","911.89","902.65","1.75B","0.36%"
"07/18/2012","905.10","904.63","910.14","902.83","1.67B","0.00%"
"07/17/2012","905.12","901.18","906.55","900.02","1.70B","0.96%"
"07/16/2012","896.55","894.57","901.53","894.57","1.70B","0.73%"
"07/13/2012","890.04","881.23","891.68","881.04","1.40B","1.02%"
"07/12/2012","881.05","888.61","888.67","875.99","1.58B","-1.04%"
"07/11/2012","890.28","886.83","891.16","885.55","1.23B","0.32%"
"07/10/2012","887.47","882.12","888.24","879.28","1.53B","0.68%"
"07/09/2012","881.50","893.98","894.72","879.10","1.29B","-2.00%"
"07/06/2012","899.52","903.08","904.28","894.59","1.42B","-0.39%"
"07/05/2012","903.06","908.99","908.99","900.50","1.83B","-0.33%"
"07/04/2012","906.08","902.08","910.59","901.97","3.44B","0.75%"
"07/03/2012","899.30","887.89","900.14","887.06","2.57B","1.75%"
"07/02/2012","883.83","880.33","885.48","878.71","2.58B","1.07%"
"06/29/2012","874.45","862.07","879.48","862.07","1.85B","1.97%"
"06/28/2012","857.59","872.92","874.68","856.24","1.80B","-1.40%"
"06/27/2012","869.78","858.81","871.60","858.32","1.95B","1.52%"
"06/26/2012","856.73","849.73","859.38","848.30","1.92B","0.72%"
"06/25/2012","850.61","859.88","860.59","848.38","1.56B","-1.05%"
"06/22/2012","859.62","853.50","860.52","848.49","2.06B","-0.53%"
"06/21/2012","864.19","875.60","875.60","857.77","2.97B","-1.31%"
"06/20/2012","875.69","862.10","875.75","861.81","3.25B","1.80%"
"06/19/2012","860.24","854.76","861.51","852.65","1.53B","0.60%"
"06/18/2012","855.07","857.22","866.42","852.76","2.65B","1.13%"
"06/15/2012","845.54","842.97","848.46","834.22","3.96B","0.95%"
"06/14/2012","837.55","853.52","854.34","834.42","2.74B","-1.96%"
"06/13/2012","854.28","855.37","858.58","850.81","2.91B","0.21%"
"06/12/2012","852.49","847.73","853.00","843.61","1.70B","-0.27%"
"06/11/2012","854.80","853.37","859.63","849.58","2.02B","1.17%"
"06/08/2012","844.88","843.18","848.42","839.87","1.42B","-0.35%"
"06/07/2012","847.84","857.97","866.04","843.52","2.57B","-0.03%"
"06/06/2012","848.10","821.16","848.15","820.94","3.22B","3.90%"
"06/05/2012","816.26","811.74","821.22","811.74","1.92B","2.04%"
"06/04/2012","799.94","814.97","817.48","795.55","2.54B","-4.13%"
"06/01/2012","834.37","838.11","843.67","830.32","1.76B","-0.86%"
"05/31/2012","841.57","853.88","854.61","837.14","3.27B","-2.67%"
"05/30/2012","864.69","862.05","866.08","857.87","1.66B","0.08%"
"05/29/2012","864.02","861.51","866.04","857.31","1.13B","0.00%"
"05/28/2012","864.06","852.77","867.22","846.11","1.36B","0.49%"
"05/25/2012","859.85","875.75","876.26","856.34","2.17B","-2.33%"
"05/24/2012","880.35","878.50","881.93","874.62","2.03B","0.09%"
"05/23/2012","879.52","883.28","883.28","871.49","1.88B","-1.03%"
"05/22/2012","888.70","876.00","889.59","876.00","2.78B","2.26%"
"05/21/2012","869.03","874.27","874.47","862.16","2.26B","-1.30%"
"05/16/2012","880.52","886.04","886.04","867.51","2.57B","-1.81%"
"05/15/2012","896.75","892.27","903.45","884.98","2.44B","-0.26%"
"05/14/2012","899.05","912.96","914.48","897.32","1.84B","-1.51%"
"05/11/2012","912.84","917.45","917.45","908.38","1.51B","-0.51%"
"05/10/2012","917.52","916.15","919.07","912.13","1.76B","0.14%"
"05/09/2012","916.28","929.98","929.98","913.54","2.05B","-1.50%"
"05/08/2012","930.23","925.40","930.68","924.62","1.80B","0.53%"
"05/07/2012","925.33","938.25","938.25","917.60","2.31B","-1.39%"
"05/04/2012","938.33","941.40","944.10","935.42","2.62B","-0.32%"
"05/03/2012","941.35","941.38","942.28","937.03","2.69B","-0.03%"
"05/02/2012","941.59","935.76","941.98","934.32","2.71B","0.64%"
"05/01/2012","935.64","932.24","935.77","928.89","2.32B","0.38%"
"04/30/2012","932.13","929.12","932.18","922.89","2.14B","0.33%"
"04/27/2012","929.09","933.70","935.84","927.54","2.31B","-0.48%"
"04/26/2012","933.60","928.18","938.27","928.08","2.82B","0.59%"
"04/25/2012","928.13","929.61","929.61","924.38","2.72B","-0.17%"
"04/24/2012","929.71","926.85","931.45","924.38","2.90B","0.32%"
"04/23/2012","926.79","933.73","935.20","921.33","3.45B","-0.74%"
"04/20/2012","933.71","928.90","933.82","927.72","3.17B","0.52%"
"04/19/2012","928.85","931.18","931.40","925.25","2.48B","-0.24%"
"04/18/2012","931.13","929.99","936.89","928.31","2.90B","0.14%"
"04/17/2012","929.79","926.84","933.77","925.74","2.57B","0.33%"
"04/16/2012","926.71","932.12","932.40","924.41","2.67B","-0.58%"
"04/13/2012","932.09","927.44","934.55","927.08","2.29B","0.51%"
"04/12/2012","927.37","924.28","929.15","921.65","2.62B","0.34%"
"04/11/2012","924.23","929.28","929.28","918.15","2.81B","-0.55%"
"04/10/2012","929.33","932.30","934.97","928.02","2.42B","-0.25%"
"04/09/2012","931.66","935.57","935.57","928.73","3.39B","-0.44%"
"04/05/2012","935.74","927.86","937.21","921.30","2.17B","0.82%"
"04/04/2012","928.16","951.00","951.00","925.66","2.23B","-2.41%"
"04/03/2012","951.10","938.42","956.40","938.42","3.28B","1.37%"
"04/02/2012","938.27","927.51","939.15","927.48","3.77B","1.17%"
"03/30/2012","927.44","923.44","930.12","921.52","1.93B","0.44%"
"03/29/2012","923.41","920.22","923.57","912.78","2.46B","0.34%"
"03/28/2012","920.27","917.35","920.80","913.12","2.03B","0.32%"
"03/27/2012","917.38","906.29","918.07","906.29","2.31B","1.24%"
"03/26/2012","906.11","908.47","913.88","900.95","1.80B","-0.25%"
"03/22/2012","908.42","907.52","909.39","904.18","1.81B","0.10%"
"03/21/2012","907.47","903.83","907.51","901.60","2.15B","0.41%"
"03/20/2012","903.80","905.00","907.46","899.14","1.89B","-0.12%"
"03/19/2012","904.88","905.67","909.60","901.77","1.82B","-0.08%"
"03/16/2012","905.57","908.28","913.51","903.15","2.67B","-0.28%"
"03/15/2012","908.13","911.90","915.16","906.20","2.65B","-0.40%"
"03/14/2012","911.80","900.58","913.58","900.58","2.02B","1.26%"
"03/13/2012","900.46","895.91","901.47","895.91","1.48B","0.53%"
"03/12/2012","895.74","894.13","900.68","891.14","1.40B","-0.05%"
"03/09/2012","896.17","890.62","897.76","890.62","1.93B","0.64%"
"03/08/2012","890.45","884.37","891.14","884.34","1.72B","0.70%"
"03/07/2012","884.22","890.79","890.79","880.94","1.72B","-0.77%"
"03/06/2012","891.10","896.14","896.14","883.47","1.30B","-0.58%"
"03/05/2012","896.29","901.41","901.41","891.33","1.21B","-0.57%"
"03/02/2012","901.44","891.34","901.52","890.93","1.64B","1.15%"
"03/01/2012","891.17","897.44","897.44","888.18","1.31B","-0.70%"
"02/29/2012","897.49","876.04","897.80","876.04","2.44B","2.46%"
"02/28/2012","875.97","865.04","878.26","865.04","1.77B","1.27%"
"02/27/2012","864.99","873.52","873.68","858.96","1.68B","-0.99%"
"02/24/2012","873.62","889.80","889.96","862.61","3.26B","-1.83%"
"02/23/2012","889.87","899.66","899.66","888.51","2.22B","-1.10%"
"02/22/2012","899.76","901.55","901.55","895.60","2.95B","-0.21%"
"02/21/2012","901.62","898.33","903.80","897.23","2.25B","0.36%"
"02/20/2012","898.35","897.07","902.04","893.49","1.47B","0.15%"
"02/17/2012","896.99","884.52","897.04","884.52","1.95B","1.43%"
"02/16/2012","884.35","891.10","891.10","880.77","2.16B","-0.77%"
"02/15/2012","891.25","891.55","894.37","888.46","1.84B","-0.05%"
"02/14/2012","891.70","894.67","895.00","888.32","1.76B","-0.30%"
"02/13/2012","894.42","881.63","894.64","880.05","1.83B","1.45%"
"02/10/2012","881.61","898.69","898.79","877.91","2.22B","-1.91%"
"02/09/2012","898.79","901.65","901.65","892.70","2.25B","-0.32%"
"02/08/2012","901.68","893.50","902.30","891.88","2.32B","0.92%"
"02/07/2012","893.45","897.93","901.04","886.05","3.01B","-0.49%"
"02/06/2012","897.83","908.34","914.89","893.80","2.93B","-1.16%"
"02/03/2012","908.38","907.99","910.93","904.85","3.12B","0.03%"
"02/02/2012","908.07","896.63","909.33","896.63","3.56B","1.29%"
"02/01/2012","896.51","891.19","896.54","889.14","2.59B","0.60%"
"01/31/2012","891.16","884.50","891.24","881.06","1.65B","0.74%"
"01/30/2012","884.65","903.37","903.37","880.74","1.77B","-2.08%"
